# ALPHA = 0.05
# NUMBER_OF_TESTS = 3

# _SET1_  VARIABLE = All_significant_in_AA (set)
# _SET1_  NGENES = 4025
# _SET1_  P-VALUE = 0.0132886
_SET1_   GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   TPMT               6   18128542   18155374     94      18  249358      0.52472       0.0924    0.00072216        0.524
_SET1_   ID4                6   19837579   19842431     21      10  235334       2.8575   0.00025469    0.00072216       2.8567
_SET1_   CDKAL1             6   20534688   21232635   2562     101  244545       2.9825   8.1586e-08    0.00072216       2.9818
_SET1_   NRSN1              6   24126414   24147757     72      30  230792      0.56128     0.089829    0.00072216      0.56056
_SET1_   MRS2               6   24403141   24425816    149      20  234213      0.15742      0.16616    0.00072216       0.1567
_SET1_   GPLD1              6   24426060   24495433    563      40  247332    -0.098391      0.14192    0.00072216    -0.099113
_SET1_   ACOT13             6   24667263   24705297    140      28  243555      0.62799     0.064502    0.00072216      0.62727
_SET1_   FAM65B             6   24804512   24936275    561      59  229336      -1.8545      0.73699    0.00072216      -1.8552
_SET1_   LRRC16A            6   25279656   25620758   1867     110  241283    -0.094932     0.027469    0.00072216    -0.095654
_SET1_   HMGN4              6   26538572   26547165     20       5  244013       4.1766   7.0573e-07    0.00072216       4.1759
_SET1_   ABT1               6   26597171   26600278     17       7  247631       2.3195    0.0016811    0.00072216       2.3188
_SET1_   ZKSCAN8            6   28109688   28127250     64      13  242384       2.0562    0.0028228    0.00072216       2.0555
_SET1_   TRIM27             6   28870779   28891768     81      22  228256       2.6494   0.00032626    0.00072216       2.6487
_SET1_   ZNF311             6   28962562   28973037     38      12  228474       2.3744    0.0012109    0.00072216       2.3737
_SET1_   ZNRD1              6   30029017   30032686     26       7  234096       1.0782     0.049859    0.00072216       1.0775
_SET1_   TRIM26             6   30152232   30181271    239      28  216385       2.8289   0.00012108    0.00072216       2.8282
_SET1_   HLA-E              6   30457183   30461982     13       7  216405     -0.80442      0.61499    0.00072216     -0.80514
_SET1_   PRR3               6   30524486   30532473     35      15  214340      -1.5999      0.84545    0.00072216      -1.6006
_SET1_   MRPS18B            6   30585275   30594174     37      11  218054     -0.91233      0.66614    0.00072216     -0.91305
_SET1_   PPP1R18            6   30644166   30655672     42      11  221160       1.1131     0.050829    0.00072216       1.1123
_SET1_   NRM                6   30655824   30659197     19       7  219095       2.6444   0.00088758    0.00072216       2.6437
_SET1_   TUBB               6   30688012   30693199     26       8  230203       3.0339   0.00019297    0.00072216       3.0332
_SET1_   DDR1               6   30850694   30867933     83      21  224794       1.2814     0.022039    0.00072216       1.2807
_SET1_   VARS2              6   30881982   30894236     69       9  228463       1.8784    0.0046776    0.00072216       1.8776
_SET1_   CCHCR1             6   31110216   31126015    175      28  250289       1.2505     0.014575    0.00072216       1.2497
_SET1_   HLA-B              6   31321649   31324989     85      24  250832      0.54589     0.084106    0.00072216      0.54516
_SET1_   NFKBIL1            6   31514628   31526606     78      24  244681    -0.079684      0.24462    0.00072216    -0.080406
_SET1_   DDAH2              6   31694817   31698039     11       6  230802     -0.18913      0.37007    0.00072216     -0.18985
_SET1_   CLIC1              6   31698358   31705095     22      13  218851       1.2372     0.043594    0.00072216       1.2365
_SET1_   VARS               6   31745295   31763712     44      19  239916      0.12184      0.21357    0.00072216      0.12112
_SET1_   LSM2               6   31765169   31774761     32      14  246051       1.1003     0.040815    0.00072216       1.0995
_SET1_   EHMT2              6   31847536   31865464     68      29  240130       2.6965    0.0002545    0.00072216       2.6958
_SET1_   SKIV2L             6   31926581   31937532     49      21  239515       2.2201    0.0017084    0.00072216       2.2194
_SET1_   TNXB               6   32008932   32077151    227      56  239259       2.3524   0.00036546    0.00072216       2.3516
_SET1_   ATF6B              6   32083045   32096017     40      22  230950       1.0744     0.041471    0.00072216       1.0737
_SET1_   COL11A2            6   33130469   33160245    129      26  242858      0.70343     0.057625    0.00072216      0.70271
_SET1_   RXRB               6   33161362   33168630     18       7  229156     0.074297      0.25826    0.00072216     0.073575
_SET1_   HSD17B8            6   33172414   33174608      9       4  244264      0.11342      0.25699    0.00072216       0.1127
_SET1_   VPS52              6   33218049   33239723     84      15  229840       1.5731     0.011561    0.00072216       1.5724
_SET1_   RPS18              6   33239852   33244281     22       6  245819       1.8179     0.007533    0.00072216       1.8172
_SET1_   PHF1               6   33378773   33384230     14       6  242059        1.792    0.0096693    0.00072216       1.7913
_SET1_   GRM4               6   33989623   34123399    794      69  224886     -0.13003      0.11648    0.00072216     -0.13076
_SET1_   HMGA1              6   34204577   34214008     30      13  218559      0.32131      0.21376    0.00072216      0.32059
_SET1_   C6orf1             6   34214157   34216904      9       4  245477       1.1265     0.052653    0.00072216       1.1257
_SET1_   PACSIN1            6   34433838   34503000    261      39  219915      0.52699     0.071705    0.00072216      0.52627
_SET1_   SCUBE3             6   35181824   35220856    105      27  229181      0.50682      0.10495    0.00072216       0.5061
_SET1_   FANCE              6   35420116   35434918     63      14  240088     -0.81352      0.54736    0.00072216     -0.81424
_SET1_   RPL10A             6   35436178   35438558     13       7  237697      -1.5646      0.85402    0.00072216      -1.5653
_SET1_   FKBP5              6   35541362   35696360    406      38  235133     -0.72242      0.37792    0.00072216     -0.72315
_SET1_   ARMC12             6   35701567   35716690     33      11  182569      0.12079      0.24441    0.00072216      0.12007
_SET1_   LHFPL5             6   35773071   35791852     61      12  229570     -0.63819      0.47758    0.00072216     -0.63891
_SET1_   SRPK1              6   35800811   35888957    243      17  244123     -0.96304      0.52303    0.00072216     -0.96376
_SET1_   SLC26A8            6   35911291   35992413    232      34  248351     0.025983      0.15391    0.00072216     0.025261
_SET1_   BRPF3              6   36164408   36200567     76      18  227161     -0.58376      0.45709    0.00072216     -0.58449
_SET1_   SRSF3              6   36562090   36572244     41       7  239033      0.56576      0.12954    0.00072216      0.56504
_SET1_   CDKN1A             6   36644237   36655116     51      15  232551     -0.52248      0.42723    0.00072216      -0.5232
_SET1_   C6orf89            6   36853640   36896740    196      25  225384      -1.4132      0.71383    0.00072216      -1.4139
_SET1_   PIM1               6   37137922   37143204     15       8  206996       1.3018     0.037676    0.00072216       1.3011
_SET1_   TBC1D22B           6   37225528   37300746    207      25  240493      0.58391     0.072012    0.00072216      0.58318
_SET1_   CCDC167            6   37450696   37467700     50      17  238602     0.012517      0.23681    0.00072216     0.011795
_SET1_   MDGA1              6   37600284   37665766    347      51  234797     -0.56087      0.29251    0.00072216     -0.56159
_SET1_   BTBD9              6   38136227   38608202   1582     111  235288      0.76764     0.003965    0.00072216      0.76692
_SET1_   KIF6               6   39302876   39693181   1249      81  244459      -1.2982      0.37488    0.00072216       -1.299
_SET1_   LRFN2              6   40359373   40555126    852      69  244538       1.1333     0.005001    0.00072216       1.1326
_SET1_   OARD1              6   41034526   41040207     20       5  231811       1.8232    0.0084805    0.00072216       1.8225
_SET1_   FOXP4              6   41514164   41570122    164      23  250025     -0.99203      0.54365    0.00072216     -0.99275
_SET1_   MDFI               6   41606194   41621984     70      14  234522      -1.2277      0.68582    0.00072216      -1.2284
_SET1_   TFEB               6   41651716   41703997    160      31  249853     -0.96511      0.51285    0.00072216     -0.96583
_SET1_   TAF8               6   42018251   42055093    134      27  233182      0.33433      0.11352    0.00072216       0.3336
_SET1_   GUCA1A             6   42123144   42147794    111      20  246216      -1.5797      0.76962    0.00072216      -1.5804
_SET1_   CNPY3              6   42896860   42911666     33      10  257804        1.093      0.03499    0.00072216       1.0923
_SET1_   PEX6               6   42931611   42946981     61      11  253944       1.1551     0.026933    0.00072216       1.1544
_SET1_   RRP36              6   42989385   42997337     18       5  242699      0.51627      0.14873    0.00072216      0.51555
_SET1_   CUL7               6   43005355   43021683     38      13  243197       1.2409     0.033157    0.00072216       1.2402
_SET1_   KLC4               6   43027372   43042833     48      11  248646       1.4267     0.018905    0.00072216       1.4259
_SET1_   PTK7               6   43044006   43129458    242      49  240651       2.2502   0.00056816    0.00072216       2.2495
_SET1_   LRRC73             6   43474703   43478081      9       3  224871      0.62277      0.16056    0.00072216      0.62205
_SET1_   MRPS18A            6   43638934   43655549     50      12  241095       2.1238    0.0028547    0.00072216       2.1231
_SET1_   VEGFA              6   43737946   43754224     42      13  245847       2.8484   0.00016734    0.00072216       2.8476
_SET1_   SLC29A1            6   44187242   44201888     28      15  232093     -0.57161      0.45903    0.00072216     -0.57233
_SET1_   HSP90AB1           6   44213903   44221625     29      10  254239      0.84357     0.063811    0.00072216      0.84285
_SET1_   TMEM151B           6   44238480   44247182     27       8  253946     -0.72299      0.51682    0.00072216     -0.72371
_SET1_   SUPT3H             6   44794467   45345788   1852      38  249460      -2.1983      0.69542    0.00072216       -2.199
_SET1_   CYP39A1            6   46517317   46620567    310      28  247374      -2.5194      0.93979    0.00072216      -2.5201
_SET1_   SLC25A27           6   46620652   46645927     51      16  235537      0.42304      0.12539    0.00072216      0.42232
_SET1_   TNFRSF21           6   47199263   47277683    183      38  238871      0.28002      0.10778    0.00072216       0.2793
_SET1_   CD2AP              6   47445482   47594999    417      24  245521      -1.6134      0.71587    0.00072216      -1.6141
_SET1_   EFHC1              6   52284994   52360583    260      32  246395      0.03746      0.15867    0.00072216     0.036738
_SET1_   TMEM14A            6   52535884   52551386     63      10  248237     -0.58615      0.44366    0.00072216     -0.58687
_SET1_   ICK                6   52866097   52926676    109      24  236515      -2.0616      0.90166    0.00072216      -2.0623
_SET1_   FBXO9              6   52922586   52965671     72      17  237078     -0.91078      0.58285    0.00072216      -0.9115
_SET1_   GCLC               6   53362139   53409927    181      21  240600       1.4994    0.0094109    0.00072216       1.4986
_SET1_   HCRTR2             6   55039071   55147538    403      32  245348     -0.63964      0.33693    0.00072216     -0.64036
_SET1_   COL21A1            6   55921388   56112544    753      22  251789      -1.2121      0.50686    0.00072216      -1.2128
_SET1_   DST                6   56322785   56819426   1171      48  240513     -0.58052      0.19449    0.00072216     -0.58124
_SET1_   ZNF451             6   56954808   57035103    109      13  246362     -0.95394      0.58185    0.00072216     -0.95466
_SET1_   KHDRBS2            6   62389865   62996100   1603      52  250656     -0.54812      0.12955    0.00072216     -0.54884
_SET1_   FAM135A            6   71123107   71270877    488      23  231813     0.071646      0.14705    0.00072216     0.070924
_SET1_   KHDC1              6   73951037   74019938    280      18  238286     -0.65454      0.41774    0.00072216     -0.65526
_SET1_   EEF1A1             6   74225473   74230755     14       4  246162      -1.0554      0.67827    0.00072216      -1.0562
_SET1_   CD109              6   74405508   74538041    465      42  246570     -0.21118      0.17028    0.00072216     -0.21191
_SET1_   TMEM30A            6   75962638   75994632     98      16  223205      -1.1619       0.7045    0.00072216      -1.1626
_SET1_   MYO6               6   76458893   76629254    439      28  222456       3.3797    5.922e-06    0.00072216        3.379
_SET1_   HMGN3              6   79910962   79944455     88      13  248645       1.2493     0.023297    0.00072216       1.2485
_SET1_   SH3BGRL2           6   80341000   80413369    218      38  248612       1.5809    0.0049417    0.00072216       1.5802
_SET1_   ELOVL4             6   80624529   80657315    129      16  245587      0.21136      0.16332    0.00072216      0.21063
_SET1_   BCKDHB             6   80816344   81055987    771      34  249505    -0.016691      0.10924    0.00072216    -0.017413
_SET1_   ME1                6   83920108   84140938    603      26  238386     -0.37125      0.22942    0.00072216     -0.37197
_SET1_   PRSS35             6   84222194   84235423     38       7  249715     -0.52495      0.43382    0.00072216     -0.52567
_SET1_   SNAP91             6   84262604   84419127    347      34  240543      -1.7415      0.76133    0.00072216      -1.7423
_SET1_   CYB5R4             6   84569370   84670146    218      14  245436      -1.1547      0.65015    0.00072216      -1.1554
_SET1_   RARS2              6   88223656   88299735    288      18  250047     -0.25212      0.25113    0.00072216     -0.25284
_SET1_   RNGTT              6   89319988   89673440    868      33  243931      -1.5428      0.62468    0.00072216      -1.5436
_SET1_   PNRC1              6   89790429   89794879      8       2  227380     -0.29813      0.46579    0.00072216     -0.29885
_SET1_   PM20D2             6   89850047   89875288     87      13  233826     -0.98371      0.59513    0.00072216     -0.98444
_SET1_   UBE2J1             6   90036344   90062619     67      26  231614      -2.3297       0.9414    0.00072216      -2.3305
_SET1_   RRAGD              6   90074335   90121995    159      32  228185     -0.19096      0.25047    0.00072216     -0.19168
_SET1_   ANKRD6             6   90142897   90343553    535      45  246962      -1.5546      0.64773    0.00072216      -1.5553
_SET1_   MDN1               6   90352494   90529442    487      43  246246     -0.79129      0.36252    0.00072216     -0.79201
_SET1_   BACH2              6   90636247   91006627    767      85  237065      -1.3407      0.44993    0.00072216      -1.3414
_SET1_   FUT9               6   96463845   96663488    864      52  243140     -0.63753      0.23785    0.00072216     -0.63825
_SET1_   UFL1               6   96969702   97003152     58      15  242623        -1.12      0.65733    0.00072216      -1.1207
_SET1_   KLHL32             6   97372496   97588630    820      57  243203      0.40186     0.040617    0.00072216      0.40114
_SET1_   POU3F2             6   99282580   99286666      9       5  236431       3.7158   1.2847e-05    0.00072216        3.715
_SET1_   FAXC               6   99720793   99797594    291      28  253230     -0.69948      0.38355    0.00072216      -0.7002
_SET1_   PNISR              6   99846534   99873263     56      12  252270     -0.82836      0.52425    0.00072216     -0.82908
_SET1_   GRIK2              6  101841584  102517958   2307     143  245299      0.90725   0.00060131    0.00072216      0.90653
_SET1_   BVES               6  105544697  105585049    121      12  254973      -1.2963      0.71214    0.00072216       -1.297
_SET1_   PREP               6  105725442  105850999    393      38  246432     -0.51268      0.29518    0.00072216      -0.5134
_SET1_   ATG5               6  106632351  106773695    456      33  238814      0.64341     0.047849    0.00072216      0.64268
_SET1_   QRSL1              6  107077441  107116292    153      24  246678      0.23374      0.13059    0.00072216      0.23301
_SET1_   PDSS2              6  107473761  107780779    884      56  232683       0.5136     0.030567    0.00072216      0.51287
_SET1_   SOBP               6  107811317  107982513    405      50  240635       1.0498     0.015706    0.00072216       1.0491
_SET1_   SEC63              6  108188960  108279482    165      15  247705      -1.6449      0.79887    0.00072216      -1.6457
_SET1_   OSTM1              6  108362613  108395941    135      11  249776    -0.071474      0.23417    0.00072216    -0.072196
_SET1_   FOXO3              6  108881026  109005972    286      27  232478       6.6548   1.9624e-14    0.00072216       6.6541
_SET1_   SESN1              6  109307640  109415708    214      13  246106      0.50609     0.091284    0.00072216      0.50537
_SET1_   CD164              6  109687717  109703762     56      11  242867    -0.042211      0.24449    0.00072216    -0.042933
_SET1_   MICAL1             6  109765265  109787171     63      18  243167     -0.52211      0.41111    0.00072216     -0.52283
_SET1_   CDC40              6  110501624  110553423    126      16  252091      0.93735     0.045491    0.00072216      0.93663
_SET1_   METTL24            6  110566666  110679475    338      29  234191      0.81131      0.03878    0.00072216      0.81059
_SET1_   CDK19              6  110931181  111136590    524      28  240231      0.40123     0.074405    0.00072216      0.40051
_SET1_   AMD1               6  111135823  111216916    277      22  250590     -0.21864      0.24472    0.00072216     -0.21936
_SET1_   RPF2               6  111303274  111347299    240      19  255361    -0.085089      0.20558    0.00072216    -0.085811
_SET1_   KIAA1919           6  111580482  111590263     29      10  250785      0.59801      0.10166    0.00072216      0.59729
_SET1_   TRAF3IP2           6  111876581  111927477    162      27  247677      -0.4125       0.3091    0.00072216     -0.41323
_SET1_   NT5DC1             6  116421999  116566853    545      35  220119      0.84518     0.027937    0.00072216      0.84446
_SET1_   TSPYL4             6  116571127  116575261     18       7  240398       2.0132    0.0041614    0.00072216       2.0125
_SET1_   ZUFSP              6  116956781  116989973     89      16  242222      -1.0391      0.60443    0.00072216      -1.0398
_SET1_   GJA1               6  121756745  121770873     40      10  242254     -0.47168      0.43855    0.00072216      -0.4724
_SET1_   HSF2               6  122720696  122754264     76      13  252000      0.77242     0.060829    0.00072216      0.77169
_SET1_   FABP7              6  123100646  123105219     16       6  242496      0.48527      0.13212    0.00072216      0.48455
_SET1_   CLVS2              6  123317582  123385063    199      29  241081      -1.0239      0.53705    0.00072216      -1.0247
_SET1_   NKAIN2             6  124124991  125146786   3063     240  242257       2.1847   1.0188e-06    0.00072216        2.184
_SET1_   RNF217             6  125283680  125413779    313      51  228804     -0.19491      0.18483    0.00072216     -0.19563
_SET1_   RNF146             6  127587827  127609707     49      10  254259     -0.18751      0.29991    0.00072216     -0.18823
_SET1_   SOGA3              6  127759551  127841938    228      32  249059      0.96369     0.025809    0.00072216      0.96297
_SET1_   C6orf58            6  127898319  127912963     33      13  213144     -0.54937      0.46155    0.00072216     -0.55009
_SET1_   ARHGAP18           6  129897290  130031370    463      59  250036      -2.4252      0.88294    0.00072216      -2.4259
_SET1_   EPB41L2            6  131160487  131384462    805      40  244025      0.93477     0.013687    0.00072216      0.93405
_SET1_   ENPP3              6  131958375  132068550    290      30  227430      0.26254      0.12741    0.00072216      0.26181
_SET1_   MOXD1              6  132617194  132722664    297      34  237535      -1.1478      0.56399    0.00072216      -1.1485
_SET1_   RPS12              6  133135708  133142007     39      10  249258    -0.024148      0.25004    0.00072216     -0.02487
_SET1_   SGK1               6  134490384  134639196    419      68  249079     -0.38913      0.19672    0.00072216     -0.38985
_SET1_   AHI1               6  135604670  135818903    451      43  235742     -0.23051      0.20105    0.00072216     -0.23123
_SET1_   BCLAF1             6  136578001  136611783     37      11  216759      0.73673      0.10088    0.00072216      0.73601
_SET1_   PEX7               6  137143702  137235072    207      26  247089      0.60682     0.060597    0.00072216       0.6061
_SET1_   OLIG3              6  137813336  137815531      1       1  220059     -0.39257       0.5816    0.00072216     -0.39329
_SET1_   HEBP2              6  138725336  138734582     29       8  239960      -1.1192      0.71525    0.00072216        -1.12
_SET1_   NHSL1              6  138743180  138893726    446      54  239452      -1.5337      0.64746    0.00072216      -1.5345
_SET1_   ECT2L              6  139117248  139225207    392      55  243158      -2.1373      0.83282    0.00072216      -2.1381
_SET1_   ABRACL             6  139349819  139364439     50      12  253561      -2.3742      0.94637    0.00072216      -2.3749
_SET1_   HIVEP2             6  143072604  143267495    574      69  241712     -0.53783      0.22035    0.00072216     -0.53855
_SET1_   ADAT2              6  143743969  143771841    101       8  244923       3.2639   2.6376e-05    0.00072216       3.2632
_SET1_   UTRN               6  144606434  145174170   1622     110  230468     -0.43635     0.076655    0.00072216     -0.43707
_SET1_   EPM2A              6  145946440  146057128    254      17  248740      -1.8465      0.82183    0.00072216      -1.8473
_SET1_   FBXO30             6  146119271  146135929     47      13  222225      -0.5716      0.48155    0.00072216     -0.57233
_SET1_   GRM1               6  146286032  146758782   1040      55  239281      -1.6105      0.57497    0.00072216      -1.6113
_SET1_   STXBP5             6  147525494  147711612    371      29  233270      -1.5628      0.71835    0.00072216      -1.5635
_SET1_   SASH1              6  148663729  148873185    855     113  242832      -1.9841      0.63849    0.00072216      -1.9848
_SET1_   GINM1              6  149887528  149912067     39      15  220773      -1.8812      0.89177    0.00072216      -1.8819
_SET1_   ULBP2              6  150255901  150270371     52       9  214794      0.32155      0.20001    0.00072216      0.32083
_SET1_   ESR1               6  152011631  152424409   1491     110  241315     -0.53287     0.093017    0.00072216     -0.53359
_SET1_   SYNE1              6  152442819  152958534   1898     149  246399      -1.0126      0.11188    0.00072216      -1.0133
_SET1_   MTRF1L             6  153308400  153323925     52      11  251698      -1.5213      0.78438    0.00072216       -1.522
_SET1_   RGS17              6  153332026  153452389    446      31  248736      -0.7226      0.35023    0.00072216     -0.72332
_SET1_   TFB1M              6  155574495  155635631    282      25  248122       3.4852   3.9134e-06    0.00072216       3.4844
_SET1_   ARID1B             6  157098980  157531913   1179      98  238681       5.0586   8.1993e-12    0.00072216       5.0579
_SET1_   TMEM242            6  157710054  157745253     76      14  227508       1.0837     0.035894    0.00072216        1.083
_SET1_   ZDHHC14            6  157802557  158098293   1195      97  235713      -1.7938      0.53771    0.00072216      -1.7945
_SET1_   TULP4              6  158653268  158932860   1166      40  251362       3.0192   3.8299e-06    0.00072216       3.0184
_SET1_   TMEM181            6  158957468  159056467    392      42  243838     -0.64058       0.3163    0.00072216      -0.6413
_SET1_   DYNLT1             6  159057506  159065804     22       9  232815    -0.014212      0.28349    0.00072216    -0.014934
_SET1_   SYTL3              6  159065931  159185908    498      73  241787      -2.3792      0.86036    0.00072216        -2.38
_SET1_   EZR                6  159186773  159240456    246      25  246961      -1.2614      0.61466    0.00072216      -1.2621
_SET1_   C6orf99            6  159290887  159331385    178      34  234863     -0.06915      0.19819    0.00072216    -0.069872
_SET1_   PLG                6  161123225  161175086    190      27  234679      -1.5355       0.7338    0.00072216      -1.5362
_SET1_   PACRG              6  163148164  163736524   2124     151  241146     -0.51361     0.036085    0.00072216     -0.51433
_SET1_   QKI                6  163835675  163999628    358      23  253730     -0.69816      0.38147    0.00072216     -0.69888
_SET1_   C6orf118           6  165693153  165723111     80      13  253915      -1.6956        0.817    0.00072216      -1.6963
_SET1_   PDE10A             6  165740776  166075588   1163     120  249944     -0.19785     0.053283    0.00072216     -0.19857
_SET1_   MPC1               6  166778407  166796501     22       3  259138      0.20103      0.19376    0.00072216       0.2003
_SET1_   RPS6KA2            6  166822854  167275948   1761     161  238423     -0.75725      0.07367    0.00072216     -0.75797
_SET1_   MLLT4              6  168227602  168372703    421      26  249712     -0.13483      0.18086    0.00072216     -0.13555
_SET1_   DLL1               6  170591288  170599815     20       6  213848       2.1947    0.0032742    0.00072216        2.194
_SET1_   PSMB1              6  170844204  170862417     57       9  255338      0.41223      0.12044    0.00072216      0.41151
_SET1_   SUN1               7     855194     914557    335      34  237180       1.3213    0.0096509    0.00072216       1.3206
_SET1_   CYP2W1             7    1020100    1029276     41      14  240912     -0.64618      0.48174    0.00072216     -0.64691
_SET1_   C7orf50            7    1036623    1177911    881      44  235067      -1.4977       0.5832    0.00072216      -1.4984
_SET1_   TMEM184A           7    1581871    1596066     63       8  226144     -0.64077      0.47552    0.00072216      -0.6415
_SET1_   ELFN1              7    1748798    1787590    128      28  224394      -1.2234      0.66537    0.00072216      -1.2241
_SET1_   EIF3B              7    2394474    2420380     82      13  243231       1.6366    0.0077955    0.00072216       1.6359
_SET1_   MMD2               7    4931876    4998844    242      35  245139    -0.035408      0.16413    0.00072216     -0.03613
_SET1_   SLC29A4            7    5322561    5343704    124      25  240787       2.6749   0.00019484    0.00072216       2.6742
_SET1_   FBXL18             7    5515428    5553423    193      28  242960      0.58533     0.064942    0.00072216      0.58461
_SET1_   FSCN1              7    5632436    5646287     57      14  249299     -0.82053      0.55638    0.00072216     -0.82125
_SET1_   PMS2               7    6012870    6048737    120      24  248275      0.54427     0.081205    0.00072216      0.54355
_SET1_   AIMP2              7    6048882    6063465     80      19  250241       1.3606     0.015255    0.00072216       1.3599
_SET1_   RAC1               7    6414126    6443598    145      26  244789       1.3711     0.012864    0.00072216       1.3704
_SET1_   DAGLB              7    6448747    6487837    200      29  242337       1.2536     0.015313    0.00072216       1.2529
_SET1_   ZNF853             7    6655398    6663921     29       8  251582       2.3152    0.0013232    0.00072216       2.3144
_SET1_   CCZ1B              7    6838566    6865926      1       1  241385     -0.75435       0.6801    0.00072216     -0.75508
_SET1_   ICA1               7    8152814    8302242    639      86  239930     -0.15641      0.10643    0.00072216     -0.15713
_SET1_   ISPD               7   16127152   16460947   1337      64  238706       -2.114      0.69871    0.00072216      -2.1147
_SET1_   SOSTDC1            7   16501106   16505562     19       5  251609      -1.5098      0.80619    0.00072216      -1.5105
_SET1_   ANKMY2             7   16639401   16685442    188      26  218879      0.23218      0.13339    0.00072216      0.23146
_SET1_   BZW2               7   16685759   16746148    182      25  234019      -1.4492      0.70941    0.00072216        -1.45
_SET1_   HDAC9              7   18126572   19039135   2867     209  238449      -1.6245      0.18191    0.00072216      -1.6253
_SET1_   TWISTNB            7   19735085   19748660     46      12  243302      -0.6928      0.53191    0.00072216     -0.69353
_SET1_   SP8                7   20821894   20826508      7       3  234985      -1.3819      0.81204    0.00072216      -1.3826
_SET1_   CDCA7L             7   21940517   21985542    202      42  231480      -1.9514      0.83942    0.00072216      -1.9521
_SET1_   TOMM7              7   22852251   22862471     71      10  253962     -0.58814      0.42382    0.00072216     -0.58886
_SET1_   FAM126A            7   22980878   23053814    233      26  250411       -1.658      0.75226    0.00072216      -1.6587
_SET1_   TRA2A              7   23544399   23571656     69      21  237870      0.34746      0.13221    0.00072216      0.34674
_SET1_   CYCS               7   25158270   25164980     20      11  228588     -0.56642      0.49495    0.00072216     -0.56715
_SET1_   C7orf31            7   25164819   25219966    275      21  244081      -2.1322       0.8822    0.00072216      -2.1329
_SET1_   HNRNPA2B1          7   26229547   26240413     32      11  233740      0.35737      0.18467    0.00072216      0.35665
_SET1_   HIBADH             7   27565059   27702620    528      26  246163       2.0361   0.00087472    0.00072216       2.0353
_SET1_   JAZF1              7   27870192   28220437   1298     116  235430      0.92362    0.0033328    0.00072216       0.9229
_SET1_   CREB5              7   28338940   28865511   1848     178  244961      0.63231    0.0017581    0.00072216      0.63159
_SET1_   GARS               7   30634181   30673649    117      19  247288      -1.9933      0.88639    0.00072216       -1.994
_SET1_   ADCYAP1R1          7   31092076   31151093    168      38  243101      -1.5625      0.72751    0.00072216      -1.5632
_SET1_   CCDC129            7   31553685   31698334    458      38  251960      0.82119     0.024176    0.00072216      0.82047
_SET1_   PPP1R17            7   31726631   31748069     71      16  243844     -0.88062      0.55127    0.00072216     -0.88135
_SET1_   FKBP9              7   32997005   33046543    164      34  228847       1.8079     0.003427    0.00072216       1.8071
_SET1_   BMPER              7   33944523   34195484    580      64  242810     -0.39551      0.18327    0.00072216     -0.39623
_SET1_   DPY19L1            7   34968491   35077653    360      18  252691      -1.4461      0.67386    0.00072216      -1.4468
_SET1_   EEPD1              7   36192836   36341152    552      57  248552    -0.028289      0.10857    0.00072216    -0.029011
_SET1_   ELMO1              7   36892511   37488895   2133     147  242602       1.9516    1.186e-05    0.00072216       1.9509
_SET1_   VPS41              7   38763543   38948800    715      38  248282        3.784   2.4983e-07    0.00072216       3.7832
_SET1_   POU6F2             7   39017609   39504390   1592      79  250895        4.772   2.3879e-11    0.00072216       4.7712
_SET1_   MRPL32             7   42971804   42977456     25       5  250254       -1.012      0.66514    0.00072216      -1.0127
_SET1_   HECW1              7   43152198   43603213   1583     132  244204      -2.1712      0.55805    0.00072216      -2.1719
_SET1_   POLD2              7   44154279   44163267     21       8  249531     -0.81717      0.56753    0.00072216     -0.81789
_SET1_   GCK                7   44183870   44229022    151      36  244270     -0.91082      0.49184    0.00072216     -0.91154
_SET1_   CAMK2B             7   44256749   44365230    323      34  243209      -0.6489      0.35041    0.00072216     -0.64962
_SET1_   TMED4              7   44617493   44621881     15       6  251757       2.8056   0.00031054    0.00072216       2.8049
_SET1_   CCM2               7   45039345   45116069    288      20  253781      0.98506     0.026603    0.00072216      0.98433
_SET1_   NACAD              7   45120036   45128493     29       8  250714      0.77819     0.071587    0.00072216      0.77747
_SET1_   IGFBP3             7   45951844   45960871     20       9  233255     -0.18746      0.33453    0.00072216     -0.18818
_SET1_   HUS1               7   48002885   48019222     51      10  247315      -1.8926      0.87458    0.00072216      -1.8933
_SET1_   ABCA13             7   48211057   48687091   2044      83  250268      -1.5757      0.34427    0.00072216      -1.5764
_SET1_   VWC2               7   49813257   49961546    443      55  237110      -0.3255      0.20113    0.00072216     -0.32622
_SET1_   GRB10              7   50657760   50861159    730      45  251423       1.1993    0.0063252    0.00072216       1.1985
_SET1_   EGFR               7   55086678   55279262    708     107  232381      0.84533    0.0091898    0.00072216      0.84461
_SET1_   LANCL2             7   55433141   55501435    243      24  234856       1.4706    0.0080761    0.00072216       1.4698
_SET1_   SUMF2              7   56131700   56148365     52      15  246641     -0.26065      0.31474    0.00072216     -0.26137
_SET1_   ZNF680             7   63980255   64023505    197      20  246922      0.39132      0.09979    0.00072216       0.3906
_SET1_   ZNF107             7   64126461   64171960    172      21  216520      -1.4839      0.75341    0.00072216      -1.4846
_SET1_   ZNF117             7   64434830   64451414     77       9  238414      -1.8895       0.8793    0.00072216      -1.8902
