# ALPHA = 0.05
# NUMBER_OF_TESTS = 3

# _SET1_  VARIABLE = All_significant_in_AA (set)
# _SET1_  NGENES = 4028
# _SET1_  P-VALUE = 0.00264691
_SET1_   GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   CD274              9    5450503    5470567     67      12  77096     -0.25119      0.34672    0.00034104     -0.25153
_SET1_   GLDC               9    6532464    6645692    465      56  77096      0.14898      0.12711    0.00034104      0.14864
_SET1_   MPDZ               9   13105700   13279660    267      29  77096     -0.22611      0.27922    0.00034104     -0.22645
_SET1_   NFIB               9   14081842   14398982    745     124  77096      0.51849      0.03975    0.00034104      0.51815
_SET1_   ZDHHC21            9   14611069   14693480    343      34  77096     0.011145      0.18806    0.00034104     0.010804
_SET1_   SNAPC3             9   15422694   15466747    122      12  77096       2.9899   0.00015128    0.00034104       2.9895
_SET1_   BNC2               9   16409501   16870786   1443      80  77096     -0.44556      0.14572    0.00034104      -0.4459
_SET1_   ADAMTSL1           9   18474079   18910948   1877     155  77096      -2.2434      0.65874    0.00034104      -2.2438
_SET1_   HAUS6              9   19053135   19102940    221      19  77096    -0.063732      0.24283    0.00034104    -0.064073
_SET1_   RPS6               9   19376253   19380272      9       3  77096       -1.199      0.77688    0.00034104      -1.1994
_SET1_   SLC24A2            9   19507450   19789059    905      71  77096      -1.6841      0.67394    0.00034104      -1.6845
_SET1_   TUSC1              9   25676387   25678856     16       4  77096      -1.5553      0.84063    0.00034104      -1.5557
_SET1_   PLAA               9   26903368   26947468    151      16  77096       2.3051    0.0015208    0.00034104       2.3048
_SET1_   IFT74              9   26947037   27062931    302      25  77096       2.7933   0.00017861    0.00034104        2.793
_SET1_   DDX58              9   32455300   32526322    183      18  77096      0.90334      0.04805    0.00034104        0.903
_SET1_   BAG1               9   33252469   33264759     14       3  77096       2.5542    0.0011394    0.00034104       2.5539
_SET1_   UBE2R2             9   33817162   33920401    266      16  77096       1.1041     0.029019    0.00034104       1.1037
_SET1_   UBAP2              9   33921691   34048947    379      19  77096       1.0242     0.029174    0.00034104       1.0239
_SET1_   UBAP1              9   34179003   34252521    165      16  77096    -0.085008      0.25523    0.00034104    -0.085349
_SET1_   NUDT2              9   34329504   34343711     32       7  77096     0.020167      0.27394    0.00034104     0.019826
_SET1_   FAM219A            9   34398182   34458568    152      21  77096      0.47611       0.1166    0.00034104      0.47577
_SET1_   ENHO               9   34521040   34523037      5       3  77096      -1.6799      0.89686    0.00034104      -1.6803
_SET1_   CNTFR              9   34551425   34590713    119      20  77096       2.0324    0.0034604    0.00034104       2.0321
_SET1_   RPP25L             9   34610482   34612110      2       1  77096       0.9298      0.11247    0.00034104      0.92946
_SET1_   ARID3C             9   34621455   34628011     13       5  77096     -0.39047      0.44661    0.00034104     -0.39081
_SET1_   IL11RA             9   34652182   34661899     13       5  77096      0.67166      0.11783    0.00034104      0.67132
_SET1_   KIAA1045           9   34957484   34982541     52      14  77096       2.3016    0.0017747    0.00034104       2.3013
_SET1_   FANCG              9   35073833   35080043     10       5  77096       1.2912     0.037626    0.00034104       1.2909
_SET1_   FAM214B            9   35104118   35116338     22       9  77096      0.74191     0.098215    0.00034104      0.74157
_SET1_   CD72               9   35609976   35618862     14       6  77096      0.95492     0.074801    0.00034104      0.95458
_SET1_   CREB3              9   35732317   35737005      6       4  77096     -0.53231      0.53566    0.00034104     -0.53265
_SET1_   GLIPR2             9   36136730   36163910     84      21  77096      -1.3603      0.75557    0.00034104      -1.3606
_SET1_   CLTA               9   36190853   36212059     56      11  77096      0.16187      0.23845    0.00034104      0.16153
_SET1_   PAX5               9   36833272   37034476    760      64  77096       3.2754   4.8575e-06    0.00034104        3.275
_SET1_   ZCCHC7             9   37120161   37358146    323      22  77096        3.577    4.883e-06    0.00034104       3.5766
_SET1_   GRHPR              9   37422693   37436990     24       7  77096      0.66178      0.11221    0.00034104      0.66144
_SET1_   ZBTB5              9   37438099   37465407     45      13  77096      0.86436     0.077149    0.00034104      0.86402
_SET1_   POLR1E             9   37485945   37503694    117       6  77096      0.76695     0.075436    0.00034104      0.76661
_SET1_   SHB                9   37915895   38069210    435      23  77096       1.9778    0.0018769    0.00034104       1.9775
_SET1_   ALDH1B1            9   38392661   38398662     29      11  77096       1.3863     0.025916    0.00034104        1.386
_SET1_   IGFBPL1            9   38406525   38424444     83      16  77096     0.067796      0.23359    0.00034104     0.067455
_SET1_   FAM189A2           9   71939287   72007372    244      32  77096      0.85652     0.047471    0.00034104      0.85618
_SET1_   APBA1              9   72042448   72287275    616      37  77096       1.8335    0.0021117    0.00034104       1.8332
_SET1_   SMC5               9   72873878   72969789    234      20  77096       2.5784   0.00043224    0.00034104       2.5781
_SET1_   TRPM3              9   73143979   74061782   2929     124  77096     -0.82275      0.11229    0.00034104     -0.82309
_SET1_   ABHD17B            9   74477368   74526148     35       6  77096     -0.92098      0.65184    0.00034104     -0.92132
_SET1_   TRPM6              9   77337411   77503010    308      36  77096       2.5223   0.00035949    0.00034104        2.522
_SET1_   RFK                9   79000433   79009444     33       8  77096      -0.2509      0.37213    0.00034104     -0.25124
_SET1_   PRUNE2             9   79226292   79521136    944      81  77096      -1.4499      0.57029    0.00034104      -1.4503
_SET1_   GNAQ               9   80335189   80646219    515      23  77096      -1.4983      0.70621    0.00034104      -1.4986
_SET1_   PSAT1              9   80911991   80945009    144      18  77096        -1.85      0.86939    0.00034104      -1.8503
_SET1_   TLE1               9   84198598   84303596    340      70  77096     -0.38112      0.29021    0.00034104     -0.38146
_SET1_   RASEF              9   85594500   85678043    158      13  77096     -0.87668      0.55565    0.00034104     -0.87702
_SET1_   FRMD3              9   85857905   86153348   1209      86  77096      -0.2202      0.11508    0.00034104     -0.22054
_SET1_   GKAP1              9   86354336   86444431    190      11  77096       1.1096     0.030561    0.00034104       1.1093
_SET1_   GOLM1              9   88629018   88715116    262      22  77096      -2.0695      0.90037    0.00034104      -2.0698
_SET1_   ISCA1              9   88879461   88897676     32       7  77096         2.32    0.0018183    0.00034104       2.3196
_SET1_   SPIN1              9   91002584   91093623    154       3  77096       1.3213     0.024155    0.00034104       1.3209
_SET1_   GADD45G            9   92219913   92221470      6       3  77096     -0.78639      0.63148    0.00034104     -0.78673
_SET1_   DIRAS2             9   93372114   93405108    126      23  77096      0.10381      0.21621    0.00034104      0.10347
_SET1_   NFIL3              9   94171327   94186908     33       7  77096     -0.15805      0.33743    0.00034104     -0.15839
_SET1_   ROR2               9   94484878   94712444    921      54  77096     -0.33425      0.19646    0.00034104     -0.33459
_SET1_   FGD3               9   95709601   95798518    280      25  77096       2.1077    0.0017136    0.00034104       2.1074
_SET1_   C9orf3             9   97488886   97849500    803      27  77096     -0.78901      0.39393    0.00034104     -0.78935
_SET1_   HABP4              9   99212414   99253618     84      11  77096      0.37943      0.16222    0.00034104      0.37908
_SET1_   ZNF510             9   99518147   99540401     31       4  77096      -1.1187      0.80722    0.00034104       -1.119
_SET1_   TDRD7              9  100174302  100258407    169      18  77096      -1.6917      0.83064    0.00034104       -1.692
_SET1_   C9orf156           9  100662380  100684852     66      10  77096     -0.37005      0.38957    0.00034104     -0.37039
_SET1_   ANP32B             9  100745479  100780860     51      13  77096       1.1856     0.035985    0.00034104       1.1853
_SET1_   TBC1D2             9  100961280  101018003    247      31  77096       1.0333     0.033105    0.00034104        1.033
_SET1_   TGFBR1             9  101867412  101916474     87      10  77096     -0.97053      0.63591    0.00034104     -0.97087
_SET1_   MSANTD3-TMEFF1     9  103204188  103339918    315      19  77096      0.29653      0.13948    0.00034104      0.29619
_SET1_   MURC               9  103340361  103350671     37       8  77096       0.8098     0.080423    0.00034104      0.80945
_SET1_   ABCA1              9  107543283  107690527    588      76  77096      0.31599     0.084437    0.00034104      0.31565
_SET1_   ZNF462             9  109622469  109775525    273      40  77096       1.2894     0.018882    0.00034104        1.289
_SET1_   IKBKAP             9  111629800  111696608    290      24  77096       1.3116     0.016761    0.00034104       1.3113
_SET1_   FAM206A            9  111696673  111703238     20       5  77096       1.2596     0.038175    0.00034104       1.2592
_SET1_   CTNNAL1            9  111704849  111775829    210      23  77096      0.84872     0.056244    0.00034104      0.84838
_SET1_   TMEM245            9  111777415  111882225    385      27  77096       0.1999        0.143    0.00034104      0.19956
_SET1_   EPB41L4B           9  111934254  112083021    381      56  77096     -0.64337      0.38506    0.00034104     -0.64371
_SET1_   PALM2              9  112403068  112713756   1231      88  77096    -0.028412     0.082345    0.00034104    -0.028753
_SET1_   SVEP1              9  113127528  113342160    856      62  77096      -1.0574      0.44635    0.00034104      -1.0577
_SET1_   LPAR1              9  113635542  113801523    521      38  77096    0.0084046       0.1597    0.00034104    0.0080636
_SET1_   PTGR1              9  114312002  114362135    184      34  77096     -0.96484      0.58118    0.00034104     -0.96518
_SET1_   UGCG               9  114659206  114697649    174      30  77096     -0.15621      0.28631    0.00034104     -0.15655
_SET1_   SUSD1              9  114803061  114937577    333      33  77096     -0.55639      0.37492    0.00034104     -0.55673
_SET1_   KIAA1958           9  115249248  115427587    365      35  77096      0.91225     0.038265    0.00034104      0.91191
_SET1_   PRPF4              9  116037914  116056079     62      12  77096      0.24781      0.19906    0.00034104      0.24746
_SET1_   ALAD               9  116148592  116163618     40      13  77096     -0.49915      0.46215    0.00034104     -0.49949
_SET1_   RGS3               9  116207009  116360023    404      15  77096     -0.80065      0.49309    0.00034104     -0.80099
_SET1_   ZNF618             9  116638562  116818875    520      41  77096      -1.3245      0.62749    0.00034104      -1.3248
_SET1_   DFNB31             9  117164360  117267789    342      27  77096     -0.79177      0.46599    0.00034104     -0.79211
_SET1_   ATP6V1G1           9  117349994  117361152     25       8  77096       2.4431    0.0014835    0.00034104       2.4428
_SET1_   ASTN2              9  119187504  120177317   3173     158  77096      -2.4216      0.63767    0.00034104      -2.4219
_SET1_   MEGF9              9  123363196  123476765    121      12  77096      -1.4386      0.77638    0.00034104      -1.4389
_SET1_   FBXW2              9  123519254  123555740     49      10  77096     -0.29751      0.39474    0.00034104     -0.29785
_SET1_   C5                 9  123714613  123812554    224      23  77096       2.2645    0.0011794    0.00034104       2.2642
_SET1_   GSN                9  124030380  124095122    192      25  77096     -0.40666      0.36262    0.00034104       -0.407
_SET1_   LHX6               9  124964856  124991166     45      14  77096      0.19829      0.20725    0.00034104      0.19795
_SET1_   PTGS1              9  125132809  125157982     77      12  77096     -0.32342      0.39673    0.00034104     -0.32376
_SET1_   RC3H2              9  125606835  125667562    107      16  77096     -0.94361      0.63253    0.00034104     -0.94395
_SET1_   RABGAP1            9  125703288  125867147    281      17  77096     -0.47101       0.3958    0.00034104     -0.47136
_SET1_   STRBP              9  125878338  126030855    165      24  77096      -0.6249      0.48219    0.00034104     -0.62524
_SET1_   CRB2               9  126118448  126141034     82      17  77096      0.56869      0.10888    0.00034104      0.56835
_SET1_   NEK6               9  127019885  127114721    225      25  77096     -0.63825      0.44035    0.00034104     -0.63859
_SET1_   NR6A1              9  127279554  127533589    171      17  77096      -1.5072      0.77763    0.00034104      -1.5076
_SET1_   OLFML2A            9  127539435  127577161     53      13  77096       -1.291      0.74689    0.00034104      -1.2913
_SET1_   RPL35              9  127620158  127624240      7       3  77096      0.31155      0.21397    0.00034104      0.31121
_SET1_   ARPC5L             9  127626267  127640012     11       3  77096      0.32393       0.1977    0.00034104      0.32359
_SET1_   GAPVD1             9  128024073  128127290    139      11  77096      -0.9633      0.59477    0.00034104     -0.96364
_SET1_   RALGPS1            9  129677053  129985445    557      21  77096      0.93415     0.027454    0.00034104      0.93381
_SET1_   RPL12              9  130209953  130213711      7       1  77096       2.4763     0.001409    0.00034104        2.476
_SET1_   SH2D3C             9  130500596  130541048     91      14  77096     -0.67084      0.51447    0.00034104     -0.67118
_SET1_   AK1                9  130628759  130640022     32      11  77096       0.9063     0.068229    0.00034104      0.90596
_SET1_   ST6GALNAC4         9  130670165  130679326     17       6  77096      0.69841      0.12204    0.00034104      0.69807
_SET1_   CIZ1               9  130928344  130966662     86       9  77096       1.7068    0.0091886    0.00034104       1.7065
_SET1_   SWI5               9  131037663  131051268     17       3  77096      -1.6139      0.86435    0.00034104      -1.6143
_SET1_   COQ4               9  131084791  131096351     27       7  77096      -1.6677      0.88479    0.00034104       -1.668
_SET1_   SLC27A4            9  131102839  131123749     36       7  77096       -1.584      0.85757    0.00034104      -1.5844
_SET1_   CERCAM             9  131173854  131199630     60       4  77096      -1.3215      0.76258    0.00034104      -1.3218
_SET1_   SH3GLB2            9  131770313  131790604     26       6  77096     -0.10302      0.31798    0.00034104     -0.10336
_SET1_   FAM73B             9  131798899  131834361     39       9  77096       2.1554    0.0055211    0.00034104       2.1551
_SET1_   CRAT               9  131857073  131873070     26       4  77096       2.5763   0.00085468    0.00034104        2.576
_SET1_   TOR1B              9  132565428  132573563     20       4  77096       1.8172    0.0093131    0.00034104       1.8168
_SET1_   FNBP1              9  132649458  132805473    518      27  77096     -0.88571      0.49784    0.00034104     -0.88605
_SET1_   ASS1               9  133320094  133376661    143      28  77096       1.1814     0.028108    0.00034104       1.1811
_SET1_   FIBCD1             9  133777825  133814455    152      23  77096       0.3012      0.15136    0.00034104      0.30086
_SET1_   FAM78A             9  134133465  134151906     34      10  77096     -0.59341      0.50301    0.00034104     -0.59375
_SET1_   UCK1               9  134399183  134406662     17       5  77096      0.33595       0.1976    0.00034104      0.33561
_SET1_   NTNG2              9  135037334  135118224    193      28  77096     -0.39789      0.34733    0.00034104     -0.39823
_SET1_   TTF1               9  135250935  135282238     61       9  77096     -0.62293      0.51689    0.00034104     -0.62327
_SET1_   C9orf171           9  135285430  135448734    501      70  77096      -1.1383      0.54837    0.00034104      -1.1386
_SET1_   C9orf9             9  135754282  135765419     13       5  77096      -1.0057      0.68334    0.00034104      -1.0061
_SET1_   TSC1               9  135766735  135820094    114      17  77096      -1.0551      0.65241    0.00034104      -1.0554
_SET1_   MED22              9  136207751  136215011     16       6  77096        1.608     0.016181    0.00034104       1.6077
_SET1_   RPL7A              9  136215069  136218280     11       2  77096      0.15085      0.28914    0.00034104      0.15051
_SET1_   REXO4              9  136271182  136283292     57       5  77096     -0.51334      0.46928    0.00034104     -0.51368
_SET1_   ADAMTS13           9  136279459  136324525    154      22  77096       1.3119      0.02091    0.00034104       1.3116
_SET1_   SLC2A6             9  136336216  136344276     25       9  77096       2.2594     0.002864    0.00034104       2.2591
_SET1_   ADAMTSL2           9  136397286  136440641    115      12  77096     -0.48486      0.41932    0.00034104      -0.4852
_SET1_   SARDH              9  136528682  136605077    295      33  77096   -0.0014467      0.19471    0.00034104   -0.0017878
_SET1_   WDR5               9  137000801  137025094    153      12  77096      -1.6342      0.83149    0.00034104      -1.6345
_SET1_   RXRA               9  137218316  137332431    362      29  77096      -0.2645      0.27533    0.00034104     -0.26485
_SET1_   OLFM1              9  137967089  138013030    214      38  77096     -0.50698      0.38871    0.00034104     -0.50732
_SET1_   CAMSAP1            9  138700333  138799060    167      23  77096     -0.86886      0.56383    0.00034104      -0.8692
_SET1_   NOTCH1             9  139388896  139440238    140      25  77096      0.18351      0.17716    0.00034104      0.18316
_SET1_   AGPAT2             9  139567595  139581911     30       6  77096       1.5591      0.01751    0.00034104       1.5587
_SET1_   C9orf172           9  139735733  139741884      3       1  77096      0.06766      0.30653    0.00034104     0.067319
_SET1_   SAPCD2             9  139956579  139965028     25       4  77096      -2.3225      0.96007    0.00034104      -2.3229
_SET1_   NDOR1              9  140100119  140113813     37       8  77096      0.45261      0.15132    0.00034104      0.45227
_SET1_   TUBB4B             9  140135711  140138159      4       2  77096       1.0681      0.08868    0.00034104       1.0677
_SET1_   NRARP              9  140194083  140196703      2       1  77096      -1.6125      0.89646    0.00034104      -1.6129
_SET1_   CACNA1B            9  140772241  141019076    430      27  77096      -0.4657      0.34262    0.00034104     -0.46604
_SET1_   ZMYND11           10     180405     300577    212      22  77096       1.3012     0.019604    0.00034104       1.3008
_SET1_   GTPBP4            10    1034349    1063708     94      12  77096      -1.3297      0.74417    0.00034104      -1.3301
_SET1_   ADARB2            10    1223253    1779670   2416     201  77096      -2.6055      0.70717    0.00034104      -2.6059
_SET1_   ASB13             10    5680820    5708558    161      40  77096     -0.55256      0.41722    0.00034104      -0.5529
_SET1_   GDI2              10    5807186    5855512    141      23  77096       1.3134     0.022287    0.00034104        1.313
_SET1_   PFKFB3            10    6186843    6277508    356      80  77096       1.0997     0.019671    0.00034104       1.0994
_SET1_   PRKCQ             10    6435558    6622254    565      59  77096      -1.4635      0.66307    0.00034104      -1.4638
_SET1_   TAF3              10    7860467    8057016    622      39  77096      -1.9793      0.82747    0.00034104      -1.9796
_SET1_   CELF2             10   10838851   11378674   1769     137  77096      0.46483     0.012818    0.00034104      0.46449
_SET1_   OPTN              10   13141425   13180291    125      24  77096      -2.4752      0.96118    0.00034104      -2.4756
_SET1_   FRMD4A            10   13685706   14372866   2865     216  77096     -0.28485     0.037198    0.00034104      -0.2852
_SET1_   MEIG1             10   14996324   15014856     96       5  77096       1.7109    0.0085896    0.00034104       1.7106
_SET1_   C10orf111         10   15137384   15139318      6       3  77096     -0.28371      0.44809    0.00034104     -0.28405
_SET1_   ITGA8             10   15557711   15762328    584      39  77096     -0.93541      0.46913    0.00034104     -0.93575
_SET1_   PTER              10   16478942   16555744    275      17  77096       1.2294     0.019947    0.00034104       1.2291
_SET1_   CUBN              10   16865965   17171816   1243      83  77096     -0.80467      0.26675    0.00034104     -0.80501
_SET1_   VIM               10   17269934   17279592     14       4  77096     -0.73924      0.59233    0.00034104     -0.73958
_SET1_   ST8SIA6           10   17361282   17496408    753      37  77096       1.0754      0.01558    0.00034104       1.0751
_SET1_   NEBL              10   21068900   21463116   1004      71  77096      0.15266     0.075535    0.00034104      0.15232
_SET1_   SKIDA1            10   21802407   21814611      9       4  77096     -0.56342      0.54713    0.00034104     -0.56377
_SET1_   BMI1              10   22610139   22620414      2       1  77096     -0.58473      0.71623    0.00034104     -0.58507
_SET1_   KIAA1217          10   23983675   24836772   2528     146  77096      -1.9477      0.46013    0.00034104       -1.948
_SET1_   GPR158            10   25464290   25891158   1732      55  77096      0.79169    0.0081787    0.00034104      0.79135
_SET1_   MYO3A             10   26223002   26501465   1281      24  77096      -0.8303      0.29861    0.00034104     -0.83064
_SET1_   RAB18             10   27793103   27831166     50      10  77096     -0.47775      0.44258    0.00034104     -0.47809
_SET1_   SVIL              10   29746274   30025864   1161      85  77096     -0.91423      0.31309    0.00034104     -0.91457
_SET1_   KIAA1462          10   30301729   30348488    103      17  77096     -0.47475      0.41549    0.00034104     -0.47509
_SET1_   ZEB1              10   31607825   31818742    311      15  77096      0.18482      0.18595    0.00034104      0.18448
_SET1_   EPC1              10   32556644   32667726    280      17  77096      -1.0961      0.61351    0.00034104      -1.0964
_SET1_   CCDC7             10   32735057   33171805   1643      31  77096     -0.43361      0.13947    0.00034104     -0.43395
_SET1_   NRP1              10   33466419   33623833    598      54  77096       1.4339    0.0065927    0.00034104       1.4335
_SET1_   ZNF33B            10   43084532   43134016    109      12  77096      -1.0102      0.63997    0.00034104      -1.0106
_SET1_   RET               10   43572517   43625799    215      26  77096       -1.421      0.73649    0.00034104      -1.4213
_SET1_   RASGEF1A          10   43689983   43762367    274      23  77096      -1.4843      0.75265    0.00034104      -1.4846
_SET1_   RASSF4            10   45455183   45491337    101      18  77096      -1.9655      0.90358    0.00034104      -1.9659
_SET1_   FAM21C            10   46222648   46288412     51       5  77096      -1.7051      0.87538    0.00034104      -1.7054
_SET1_   MAPK8             10   49514682   49647403    284      21  77096       0.1721      0.16627    0.00034104      0.17176
_SET1_   ARHGAP22          10   49654068   49864310    774      63  77096      -2.5301      0.91415    0.00034104      -2.5304
_SET1_   ERCC6             10   50662526   50747169    181      24  77096     -0.10091      0.26057    0.00034104     -0.10125
_SET1_   CHAT              10   50817141   50873150    156      30  77096     -0.45138      0.38272    0.00034104     -0.45173
_SET1_   OGDHL             10   50942687   50970425     82      11  77096      -1.3659       0.7591    0.00034104      -1.3662
_SET1_   FAM21A            10   51827610   51893269     16       4  77096       1.2665     0.035142    0.00034104       1.2661
_SET1_   PRKG1             10   52750911   54058110   4498     248  77096       1.6118   0.00011159    0.00034104       1.6114
_SET1_   CISD1             10   60028862   60050752     66       7  77096      -1.6819      0.86091    0.00034104      -1.6823
_SET1_   UBE2D1            10   60094739   60130513     72      13  77096      -2.0688      0.93098    0.00034104      -2.0691
_SET1_   TFAM              10   60144903   60158990     40       9  77096       1.1639     0.040425    0.00034104       1.1636
_SET1_   PHYHIPL           10   60936348   61007815    105       9  77096      -1.6651      0.85664    0.00034104      -1.6654
_SET1_   FAM13C            10   61005889   61122661    266      26  77096      0.45178      0.10418    0.00034104      0.45144
_SET1_   ANK3              10   61786056   62493284   2210      88  77096       3.0609   3.4072e-07    0.00034104       3.0605
_SET1_   CTNNA3            10   67672276   69455949   6914     195  77096     -0.51476     0.056559    0.00034104      -0.5151
_SET1_   HNRNPH3           10   70091768   70102953     20       5  77096     -0.72344       0.6058    0.00034104     -0.72378
_SET1_   STOX1             10   70587294   70655209    208      29  77096       2.2706    0.0012151    0.00034104       2.2702
_SET1_   DDX50             10   70661034   70706603    141      20  77096       1.6341     0.010595    0.00034104       1.6337
_SET1_   TACR2             10   71163958   71176674     41       7  77096      0.72244     0.091068    0.00034104       0.7221
_SET1_   TSPAN15           10   71176821   71271569    369      17  77096      0.38235      0.10307    0.00034104        0.382
_SET1_   C10orf35          10   71390003   71393355     22       5  77096       0.4603      0.15394    0.00034104      0.45996
_SET1_   TYSND1            10   71897737   71906496     41       9  77096      0.76307     0.094871    0.00034104      0.76273
_SET1_   PPA1              10   71962586   71993667    123      18  77096     -0.25946      0.33972    0.00034104      -0.2598
_SET1_   LRRC20            10   72058726   72142406    316      31  77096     -0.52414      0.37213    0.00034104     -0.52448
_SET1_   NODAL             10   72191692   72201465     20       4  77096       1.1362     0.044296    0.00034104       1.1358
_SET1_   UNC5B             10   72972292   73062635    331      45  77096       1.3312     0.013997    0.00034104       1.3308
_SET1_   CDH23             10   73156691   73575704   1389     166  77096     -0.86728      0.23019    0.00034104     -0.86762
_SET1_   PSAP              10   73576055   73611082    123      20  77096      -1.3381      0.73646    0.00034104      -1.3384
_SET1_   CHST3             10   73724120   73773322    149      14  77096      0.46665      0.11514    0.00034104      0.46631
_SET1_   ASCC1             10   73855790   73976892    205      15  77096       2.8357   0.00019895    0.00034104       2.8353
_SET1_   ANAPC16           10   73975758   73995618     41       5  77096       2.6682   0.00070075    0.00034104       2.6678
_SET1_   DDIT4             10   74033677   74035797      3       1  77096      -1.0343      0.71703    0.00034104      -1.0346
_SET1_   DNAJB12           10   74092588   74114907     59       3  77096     -0.19856      0.39956    0.00034104      -0.1989
_SET1_   MCU               10   74451889   74647452    158      10  77096      -1.3984      0.74954    0.00034104      -1.3987
_SET1_   P4HA1             10   74766975   74856732    143       4  77096     -0.66357      0.54003    0.00034104     -0.66391
_SET1_   DNAJC9            10   75002582   75007025      8       2  77096     -0.72125      0.63958    0.00034104     -0.72159
_SET1_   ANXA7             10   75135189   75173841     59       2  77096     -0.77431      0.61418    0.00034104     -0.77465
_SET1_   SEC24C            10   75504039   75531933     34       5  77096    -0.077717       0.3133    0.00034104    -0.078058
_SET1_   CAMK2G            10   75572259   75634349     86      11  77096      -1.0625      0.66126    0.00034104      -1.0629
_SET1_   VCL               10   75757836   75879918    173      22  77096       -1.161      0.65948    0.00034104      -1.1613
_SET1_   ADK               10   75910943   76469061    808      25  77096     -0.84751      0.39585    0.00034104     -0.84785
_SET1_   SAMD8             10   76871275   76941881    145      17  77096     -0.46149      0.40375    0.00034104     -0.46183
_SET1_   KCNMA1            10   78629359   79397577   2158     165  77096      0.73451    0.0034672    0.00034104      0.73417
_SET1_   DLG5              10   79550549   79686348    383      17  77096      0.51436     0.081425    0.00034104      0.51402
_SET1_   POLR3A            10   79734907   79789298     78      12  77096     -0.11201      0.31475    0.00034104     -0.11235
_SET1_   RPS24             10   79793518   79816571     41       8  77096     0.053268       0.2866    0.00034104     0.052927
_SET1_   PPIF              10   81107220   81115090     18       5  77096      -1.4454       0.8142    0.00034104      -1.4458
_SET1_   SFTPA2            10   81315608   81320177     33       8  77096      0.41902      0.16317    0.00034104      0.41868
_SET1_   SH2D4B            10   82297658   82406316    455      43  77096      0.86316     0.035793    0.00034104      0.86282
_SET1_   NRG3              10   83635070   84746935   3237     179  77096    -0.044705     0.022323    0.00034104    -0.045046
_SET1_   LDB3              10   88426542   88495829    266      34  77096      0.60545     0.077116    0.00034104      0.60511
_SET1_   BMPR1A            10   88516396   88684945    456      30  77096      -2.5491      0.94947    0.00034104      -2.5494
_SET1_   GLUD1             10   88809959   88854776    101      15  77096      -1.5499       0.8111    0.00034104      -1.5503
_SET1_   LIPA              10   90973326   91011660    110      24  77096     -0.41174      0.38437    0.00034104     -0.41208
_SET1_   PANK1             10   91339254   91405329    275      25  77096      0.75018     0.057451    0.00034104      0.74984
_SET1_   PPP1R3C           10   93388197   93392858      7       5  77096      0.19732       0.3003    0.00034104      0.19697
_SET1_   FGFBP3            10   93666345   93669258      6       3  77096     -0.31937      0.44733    0.00034104     -0.31971
_SET1_   CPEB3             10   93806452   94050875    333      18  77096      0.29536      0.12557    0.00034104      0.29502
_SET1_   MARCH5            10   94050920   94113721     81      11  77096      0.88073     0.060983    0.00034104      0.88039
_SET1_   FFAR4             10   95326422   95349829     84      17  77096       0.7376     0.085974    0.00034104      0.73726
_SET1_   PDE6C             10   95372345   95425430    193      28  77096      -1.5995      0.79364    0.00034104      -1.5998
_SET1_   FRA10AC1          10   95427640   95462329    101      10  77096       -1.296      0.72996    0.00034104      -1.2964
_SET1_   LGI1              10   95517566   95557916    133      22  77096     -0.05756      0.26063    0.00034104    -0.057901
_SET1_   NOC3L             10   96092989   96122715     78      11  77096     -0.97826      0.63858    0.00034104      -0.9786
_SET1_   HELLS             10   96305535   96362628    119      11  77096      0.43988      0.12759    0.00034104      0.43954
_SET1_   ALDH18A1          10   97365686   97416759    193      26  77096     -0.36117      0.34299    0.00034104     -0.36151
_SET1_   TM9SF3            10   98277867   98346809    163      14  77096       2.4008   0.00091571    0.00034104       2.4004
_SET1_   PIK3AP1           10   98353069   98480279    341      44  77096      0.80284     0.044986    0.00034104       0.8025
_SET1_   LCOR              10   98592017   98724198    154      11  77096      -1.0491      0.66273    0.00034104      -1.0494
_SET1_   PGAM1             10   99186027   99193198     10       5  77096      -1.0025      0.70063    0.00034104      -1.0029
_SET1_   ZDHHC16           10   99205900   99217127     20       6  77096       -1.307      0.77524    0.00034104      -1.3073
_SET1_   MMS19             10   99218081   99258521     74      14  77096      -1.0193      0.64441    0.00034104      -1.0196
_SET1_   PI4K2A            10   99400443   99436187     90      11  77096     -0.10473      0.29347    0.00034104     -0.10507
_SET1_   AVPI1             10   99437181   99447015     37       8  77096      0.34287      0.17764    0.00034104      0.34253
_SET1_   MARVELD1          10   99473465   99477909      5       2  77096       0.7744      0.10925    0.00034104      0.77406
_SET1_   LOXL4             10  100007443  100028007     51       7  77096     -0.84407      0.58575    0.00034104     -0.84442
_SET1_   HPSE2             10  100216834  100995632   2014      53  77096       1.5043   0.00056804    0.00034104       1.5039
_SET1_   CUTC              10  101491958  101515894     31       9  77096      -1.0424      0.68333    0.00034104      -1.0427
_SET1_   DNMBP             10  101635334  101769676    423      23  77096    -0.074324      0.20288    0.00034104    -0.074665
_SET1_   CHUK              10  101948123  101989367     89      12  77096       3.3305   3.8258e-05    0.00034104       3.3302
_SET1_   PKD2L1            10  102047903  102090243    109      20  77096       1.6088     0.011364    0.00034104       1.6085
_SET1_   SCD               10  102106772  102124588     42      10  77096      0.21188       0.2087    0.00034104      0.21154
