# ALPHA = 0.05
# NUMBER_OF_TESTS = 3

# _SET1_  VARIABLE = All_significant_in_AA (set)
# _SET1_  NGENES = 3894
# _SET1_  P-VALUE = 0.000230134
_SET1_   GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ZNF680             7   63980255   64023505    207      22  373415      -1.7989      0.87027    0.00090455      -1.7998
_SET1_   ZNF107             7   64126461   64171960    188      23  373891      -1.9453      0.90248    0.00090455      -1.9462
_SET1_   ZNF117             7   64434830   64451414     82      10  375791    -0.051412      0.29445    0.00090455    -0.052317
_SET1_   VKORC1L1           7   65338257   65424545    236      28  373744     -0.43214      0.40879    0.00090455     -0.43305
_SET1_   GUSB               7   65425671   65447301     74      16  373453     -0.22211      0.36152    0.00090455     -0.22301
_SET1_   CALN1              7   71244476   71912136   2384     100  374495       1.7467   0.00012848    0.00090455       1.7458
_SET1_   BAZ1B              7   72854728   72936628    173      32  373638       1.2969     0.030315    0.00090455        1.296
_SET1_   WBSCR22            7   73097898   73112551     54       9  372069       0.1545      0.24662    0.00090455       0.1536
_SET1_   CLDN3              7   73183327   73184600      5       3  372015     -0.64756      0.58214    0.00090455     -0.64847
_SET1_   LIMK1              7   73498107   73536855     86      18  373343       1.6667     0.014838    0.00090455       1.6658
_SET1_   EIF4H              7   73588706   73611429     39      14  373653       1.1157     0.072882    0.00090455       1.1148
_SET1_   CLIP2              7   73703805   73820273    311      23  371248       1.3858     0.018742    0.00090455       1.3849
_SET1_   GTF2IRD2B          7   74508187   74565623      1       1  370319      0.58929       0.2428    0.00090455      0.58839
_SET1_   STYXL1             7   75625610   75677321    158      31  373777       2.9743   0.00015413    0.00090455       2.9734
_SET1_   MDH2               7   75677182   75696826     62      12  376798       2.8894   0.00025877    0.00090455       2.8885
_SET1_   CCDC146            7   76751934   76924534    560      40  375236      0.46152     0.085262    0.00090455      0.46061
_SET1_   MAGI2              7   77646374   79083121   5690     309  375716      0.28836    0.0040106    0.00090455      0.28746
_SET1_   GNAI1              7   79764140   79848725    243      41  375559      -1.1013      0.63856    0.00090455      -1.1022
_SET1_   CACNA2D1           7   81575760   82073031   1888     135  374763     -0.49809     0.093037    0.00090455     -0.49899
_SET1_   SEMA3E             7   82993222   83278479   1184      58  375904       2.2456   0.00020146    0.00090455       2.2447
_SET1_   SEMA3A             7   83587659   84122040   2005     107  375642    -0.097505     0.046432    0.00090455     -0.09841
_SET1_   SEMA3D             7   84624508   84816171    491      70  374174      0.30805      0.10112    0.00090455      0.30715
_SET1_   GRM3               7   86273230   86494193    578      59  376500       2.4676   0.00027873    0.00090455       2.4667
_SET1_   RUNDC3B            7   87257729   87461613    408      28  373598     -0.89492      0.60106    0.00090455     -0.89582
_SET1_   DBF4               7   87505544   87538856     81      15  373430      0.19581       0.2602    0.00090455       0.1949
_SET1_   ADAM22             7   87563566   87832204    549      32  374597      -0.4029      0.30833    0.00090455      -0.4038
_SET1_   GATAD1             7   92076762   92089381     22       8  374297      0.16947      0.28382    0.00090455      0.16856
_SET1_   CCDC132            7   92861653   92990435    233      47  376236      0.45828      0.11625    0.00090455      0.45738
_SET1_   GNG11              7   93551016   93555826     23      11  373460      -1.4481      0.83813    0.00090455       -1.449
_SET1_   PEG10              7   94285637   94299007     22      10  374578        1.585     0.022187    0.00090455       1.5841
_SET1_   PPP1R9A            7   94536949   94925727    950      60  374396       1.1202     0.011492    0.00090455       1.1193
_SET1_   ASB4               7   95115213   95169543    206      41  376026      -1.2749      0.70385    0.00090455      -1.2759
_SET1_   PDK4               7   95212809   95225925     53      10  377616      0.92416     0.061822    0.00090455      0.92326
_SET1_   SLC25A13           7   95749532   95951459    429      30  375255       1.4308     0.012068    0.00090455       1.4299
_SET1_   TAC1               7   97361271   97369784     33       6  375208       1.0813     0.055367    0.00090455       1.0803
_SET1_   LMTK2              7   97736197   97838945    332      29  375647       3.3007   2.8805e-05    0.00090455       3.2998
_SET1_   TECPR1             7   97844755   97881563    126      19  372663       3.9182    2.629e-06    0.00090455       3.9173
_SET1_   NPTX2              7   98246597   98259181     31       9  376332       1.3656     0.037008    0.00090455       1.3646
_SET1_   TMEM130            7   98444111   98467673     56      13  373668        1.267      0.04313    0.00090455       1.2661
_SET1_   TRRAP              7   98476113   98610866    353      26  375363      0.70579     0.082345    0.00090455      0.70489
_SET1_   PTCD1              7   99014362   99045811     89      19  374086      0.14246      0.27888    0.00090455      0.14156
_SET1_   ZSCAN25            7   99214571   99275204    139      29  375279      0.21518      0.25815    0.00090455      0.21427
_SET1_   MCM7               7   99690351   99699563     36      11  377479       -0.129      0.35829    0.00090455      -0.1299
_SET1_   TAF6               7   99704693   99717481     34      12  376510     -0.46666      0.48095    0.00090455     -0.46757
_SET1_   GAL3ST4            7   99756865   99766373     22       9  374674      0.01657      0.30318    0.00090455     0.015665
_SET1_   STAG3              7   99775186   99812010    100      14  373239     0.076015      0.24628    0.00090455      0.07511
_SET1_   SPDYE3             7   99905325   99919819     12       5  372198      -1.8551      0.93341    0.00090455       -1.856
_SET1_   ZCWPW1             7   99998449  100027037     66      12  375161     -0.40195      0.44805    0.00090455     -0.40285
_SET1_   ACTL6B             7  100240720  100254084     25      13  371500     -0.12064      0.39334    0.00090455     -0.12155
_SET1_   SLC12A9            7  100450337  100464634     39      10  375394      -1.1555      0.72349    0.00090455      -1.1565
_SET1_   SRRT               7  100472701  100486285     48      16  376167     -0.87302       0.6167    0.00090455     -0.87393
_SET1_   AP1S1              7  100797685  100804557     33       7  374211     0.053846      0.27761    0.00090455     0.052941
_SET1_   VGF                7  100805790  100810862      6       4  370999      -1.3433      0.84348    0.00090455      -1.3442
_SET1_   COL26A1            7  101006101  101202304   1188      76  373306     -0.96019      0.36091    0.00090455      -0.9611
_SET1_   POLR2J             7  102113547  102119446     17       6  373560      0.83354     0.099318    0.00090455      0.83263
_SET1_   PMPCB              7  102937873  102970349     70      29  373702      0.52156      0.16198    0.00090455      0.52065
_SET1_   LHFPL3             7  103969104  104549005   2136     144  375024       1.2188   0.00077475    0.00090455       1.2179
_SET1_   PUS7               7  105096948  105162689    267      35  373315       1.4644     0.015286    0.00090455       1.4635
_SET1_   ATXN7L1            7  105244932  105517046    878     129  374539     -0.31317      0.15081    0.00090455     -0.31407
_SET1_   DUS4L              7  107204402  107218968     32      13  377218     -0.96835      0.66369    0.00090455     -0.96926
_SET1_   BCAP29             7  107220422  107263762    104      23  374421      -1.2937      0.75804    0.00090455      -1.2946
_SET1_   SLC26A3            7  107405912  107443678     92      25  374803      -1.1765      0.70589    0.00090455      -1.1774
_SET1_   LAMB1              7  107564244  107643804    175      35  376121      0.83786     0.055165    0.00090455      0.83695
_SET1_   IMMP2L             7  110303106  111202588   2723     103  375201      -2.0039       0.4927    0.00090455      -2.0048
_SET1_   DOCK4              7  111366164  111846462   1440     156  374765     -0.75249      0.17582    0.00090455      -0.7534
_SET1_   GPR85              7  112720468  112727833     25      12  370385      -0.4851      0.51552    0.00090455       -0.486
_SET1_   FOXP2              7  113726365  114333827   1390      87  374350        3.014   5.5066e-06    0.00090455       3.0131
_SET1_   MDFIC              7  114562169  114659971    257      59  375549       2.9915    8.091e-05    0.00090455       2.9906
_SET1_   MET                7  116312406  116438440    266      45  375772     -0.48874      0.38945    0.00090455     -0.48965
_SET1_   CAPZA2             7  116502533  116559315    103      19  375278      -1.1383      0.70673    0.00090455      -1.1392
_SET1_   ST7                7  116593381  116870077    587      81  375403      0.81908     0.034829    0.00090455      0.81817
_SET1_   CTTNBP2            7  117350702  117513561    465      69  374561       3.1779   1.9253e-05    0.00090455        3.177
_SET1_   KCND2              7  119913689  120390387   1337      69  374581      0.56642     0.034561    0.00090455      0.56551
_SET1_   TSPAN12            7  120427374  120498420    173      32  375187       1.3536     0.023779    0.00090455       1.3527
_SET1_   ING3               7  120590817  120615711     61      12  377616       1.6535     0.013697    0.00090455       1.6526
_SET1_   PTPRZ1             7  121513159  121702090    548      50  374979     -0.32861      0.26624    0.00090455     -0.32951
_SET1_   CADPS2             7  121958478  122526813   1774      91  375289      -1.8703      0.60352    0.00090455      -1.8712
_SET1_   NDUFA5             7  123181083  123197958     49      14  376004     -0.46406      0.46947    0.00090455     -0.46497
_SET1_   SND1               7  127292043  127732659   1116      60  375361       2.6562   5.6268e-05    0.00090455       2.6553
_SET1_   RBM28              7  127950429  127983962    101      16  373206    -0.040565      0.30764    0.00090455    -0.041469
_SET1_   CCDC136            7  128431464  128462187    113      18  374684     -0.47672      0.48433    0.00090455     -0.47762
_SET1_   STRIP2             7  129074274  129128240    148      24  375068      0.93349     0.055108    0.00090455      0.93259
_SET1_   CPA4               7  129932974  129964020    111      20  375295       0.3591      0.16239    0.00090455      0.35819
_SET1_   COPG2              7  130146079  130353598    282      26  375108       1.3559     0.018799    0.00090455        1.355
_SET1_   PODXL              7  131185021  131241376    209      52  374022     -0.73177      0.49004    0.00090455     -0.73268
_SET1_   PLXNA4             7  131808091  132333447   2194     168  374801     -0.65587     0.087411    0.00090455     -0.65677
_SET1_   SLC35B4            7  133974089  134001827    128      13  377842      0.38251      0.14182    0.00090455      0.38161
_SET1_   AGBL3              7  134671259  134820530    555      24  374954      -1.6547      0.77931    0.00090455      -1.6556
_SET1_   DGKI               7  137074385  137531609   1235      86  374140    -0.084077      0.10841    0.00090455    -0.084982
_SET1_   TMEM213            7  138482664  138490769     41       6  374767      -0.1801      0.34438    0.00090455     -0.18101
_SET1_   KIAA1549           7  138516126  138666064    453      48  375451      0.12461      0.15153    0.00090455       0.1237
_SET1_   UBN2               7  138915978  138992982    141      21  374665       1.4544      0.02517    0.00090455       1.4535
_SET1_   PARP12             7  139723544  139764086    162      27  374866       1.2483     0.029473    0.00090455       1.2474
_SET1_   SLC37A3            7  140033552  140104024    280      30  372453       -1.158      0.65788    0.00090455      -1.1589
_SET1_   MKRN1              7  140152840  140179369     85       8  374253      -1.0581      0.70188    0.00090455      -1.0591
_SET1_   DENND2A            7  140218220  140341285    339      26  373986      -0.1447       0.2632    0.00090455     -0.14561
_SET1_   BRAF               7  140415749  140624564    483      30  374806      0.70444     0.071469    0.00090455      0.70353
_SET1_   TMEM178B           7  140774032  141180180   1193     117  376425       3.2659   1.1105e-06    0.00090455        3.265
_SET1_   AGK                7  141251078  141354209    238      24  372750     -0.45226      0.45056    0.00090455     -0.45317
_SET1_   CASP2              7  142985308  143004789     34      18  375108      -0.1867      0.43584    0.00090455      -0.1876
_SET1_   ZYX                7  143078338  143088204     29      10  370234       1.9184    0.0080311    0.00090455       1.9175
_SET1_   CNTNAP2            7  145813453  148118090   9775     365  375430        1.817   1.3973e-05    0.00090455       1.8161
_SET1_   PDIA4              7  148700154  148725782    100      13  373997      0.48251      0.15246    0.00090455       0.4816
_SET1_   ZNF398             7  148823508  148880134    220      22  375673      0.08428      0.21191    0.00090455     0.083375
_SET1_   ZNF212             7  148936741  148952700     69      21  374874       0.1495      0.24561    0.00090455      0.14859
_SET1_   ZNF467             7  149461452  149470295     31       9  372239      0.21475      0.27416    0.00090455      0.21384
_SET1_   SSPO               7  149473131  149531054    317      38  372921      -1.1299      0.67223    0.00090455      -1.1308
_SET1_   ZNF862             7  149535464  149564568     67      18  374464     -0.19988      0.34507    0.00090455     -0.20079
_SET1_   ATP6V0E2           7  149570053  149577787     34       5  371619      0.35055      0.18311    0.00090455      0.34964
_SET1_   ACTR3C             7  149944301  150020758    135      14  372388      -1.4528      0.81148    0.00090455      -1.4537
_SET1_   LRRC61             7  150020296  150035245     63       6  375240     -0.44985      0.46236    0.00090455     -0.45075
_SET1_   TMEM176B           7  150488375  150498448     38      11  371583      -1.3562      0.79538    0.00090455      -1.3571
_SET1_   TMEM176A           7  150497854  150502208     38       9  373600    -0.099667      0.32429    0.00090455     -0.10057
_SET1_   ATG9B              7  150709297  150721586     33      18  370085       1.2035     0.050186    0.00090455       1.2026
_SET1_   ABCB8              7  150725510  150744869     58      14  373657     -0.77895      0.59879    0.00090455     -0.77985
_SET1_   CDK5               7  150750899  150755052     10       5  375455     0.017703       0.3084    0.00090455     0.016799
_SET1_   CHPF2              7  150929575  150935913     25       8  373838      -1.6124      0.86364    0.00090455      -1.6133
_SET1_   NUB1               7  151038785  151075547    147      28  373603     -0.46487      0.42213    0.00090455     -0.46577
_SET1_   RHEB               7  151163098  151217010    145      25  374791      -1.2429      0.71989    0.00090455      -1.2438
_SET1_   ACTR3B             7  152456834  152552464    241      33  373042     -0.01717      0.25228    0.00090455    -0.018074
_SET1_   SHH                7  155595558  155604967     10       4  369529      0.77449      0.12445    0.00090455      0.77359
_SET1_   RNF32              7  156432971  156470377    131      22  376901      -1.0394      0.64607    0.00090455      -1.0403
_SET1_   LMBR1              7  156470537  156685902    886      42  374785     -0.19416      0.20229    0.00090455     -0.19507
_SET1_   PTPRN2             7  157331750  158380482   4536     313  372995      0.50963    0.0023559    0.00090455      0.50872
_SET1_   NCAPG2             7  158424002  158497520    280      24  374973       1.2276     0.025679    0.00090455       1.2267
_SET1_   MYOM2              8    1993082    2093380    866      93  373216      -0.9453      0.39471    0.00090455     -0.94621
_SET1_   CSMD1              8    2792875    4852328  19908     679  374200      0.80318   0.00075592    0.00090455      0.80228
_SET1_   MSRA               8    9911830   10286401   2179     108  375276       4.6565    4.073e-11    0.00090455       4.6556
_SET1_   NEIL2              8   11627172   11644854    126      24  374622     -0.53759      0.46217    0.00090455     -0.53849
_SET1_   FDFT1              8   11653467   11696818    330      40  372055      -2.2211      0.92547    0.00090455       -2.222
_SET1_   KIAA1456           8   12803183   12887286    616      49  375296       1.6363     0.004545    0.00090455       1.6354
_SET1_   DLC1               8   12940870   13373167   2564      94  374688      0.11898     0.018468    0.00090455      0.11807
_SET1_   MICU3              8   16884747   16980148    333      33  374979     -0.30318      0.31663    0.00090455     -0.30408
_SET1_   CNOT7              8   17086737   17104387     52      13  374210       2.4964    0.0015026    0.00090455       2.4954
_SET1_   ATP6V1B2           8   20054704   20079207     67      20  374005      -1.5256      0.83559    0.00090455      -1.5265
_SET1_   FGF17              8   21900264   21906320     14       7  372611       1.2391     0.046731    0.00090455       1.2382
_SET1_   FAM160B2           8   21946695   21962405     51      13  370526        2.585   0.00095895    0.00090455       2.5841
_SET1_   PHYHIP             8   22077216   22089851     38      16  369873     -0.51764      0.52767    0.00090455     -0.51854
_SET1_   POLR3D             8   22102619   22108680     22       7  371379     -0.33243      0.44626    0.00090455     -0.33333
_SET1_   EGR3               8   22545172   22550815      3       1  363010        3.328   0.00012668    0.00090455       3.3271
_SET1_   SLC25A37           8   23386363   23432976    283      26  375122       2.6728   0.00030867    0.00090455       2.6718
_SET1_   DOCK5              8   25042287   25273227    789      78  375133      -1.2215      0.54122    0.00090455      -1.2224
_SET1_   PPP2R2A            8   26149007   26230196    245      48  375664      0.81616      0.05706    0.00090455      0.81525
_SET1_   DPYSL2             8   26371709   26515693    748      53  375949       1.3475    0.0084373    0.00090455       1.3466
_SET1_   STMN4              8   27093814   27116382    117      20  376992      0.78613     0.080918    0.00090455      0.78522
_SET1_   CHRNA2             8   27317278   27336813    102      24  376071      0.74307     0.088426    0.00090455      0.74217
_SET1_   EPHX2              8   27348519   27402439    215      24  374879      -1.2881      0.75132    0.00090455      -1.2891
_SET1_   CLU                8   27454434   27472328     50      12  373215      0.10142      0.25793    0.00090455      0.10052
_SET1_   SCARA3             8   27491100   27534286    170      16  376982       -1.826      0.86913    0.00090455      -1.8269
_SET1_   ZNF395             8   28203102   28243983     45       9  376071        1.226      0.04052    0.00090455       1.2251
_SET1_   FZD3               8   28351722   28431785    151       8  376081     -0.90851       0.5836    0.00090455     -0.90941
_SET1_   KIF13B             8   28924795   29120610    623      52  374908      -1.6742       0.7673    0.00090455      -1.6751
_SET1_   GSR                8   30535578   30585486    167      23  373345      -1.4523      0.80427    0.00090455      -1.4532
_SET1_   UBXN8              8   30601690   30624522     57      10  374434     -0.78293      0.62141    0.00090455     -0.78383
_SET1_   PURG               8   30853320   30891231     71      19  373860      0.97856     0.059296    0.00090455      0.97765
_SET1_   NRG1               8   31496820   32622558   4585     184  375397       1.3839   9.5194e-05    0.00090455        1.383
_SET1_   RNF122             8   33405272   33424646     66      12  373684     -0.25325      0.37733    0.00090455     -0.25415
_SET1_   UNC5D              8   35092975   35654068   1296      63  376998       1.4681     0.002658    0.00090455       1.4672
_SET1_   ERLIN2             8   37593743   37615319     13       8  371536     0.092553      0.39674    0.00090455     0.091648
_SET1_   EIF4EBP1           8   37888020   37917883     42      10  369874      -0.9948      0.70812    0.00090455      -0.9957
_SET1_   BAG4               8   38034106   38070819     64       6  373316      0.54556      0.13748    0.00090455      0.54465
_SET1_   DDHD2              8   38088861   38120351     45      11  374579      0.66251      0.12131    0.00090455      0.66161
_SET1_   TACC1              8   38585704   38710546    330      36  373937     -0.59396      0.42836    0.00090455     -0.59487
_SET1_   TM2D2              8   38846327   38854335     24       6  373510       1.1096     0.050298    0.00090455       1.1087
_SET1_   ADAM9              8   38854505   38962780    280      27  375327       1.8266    0.0049416    0.00090455       1.8257
_SET1_   SFRP1              8   41119476   41166990    135      21  374716    -0.059215      0.26622    0.00090455     -0.06012
_SET1_   KAT6A              8   41786997   41909506    217      28  375818    -0.049705      0.25782    0.00090455     -0.05061
_SET1_   AP3M2              8   42010464   42028701     45      12  376455      0.19213       0.2255    0.00090455      0.19122
_SET1_   PLAT               8   42032236   42065242     89      22  373524      -0.4521      0.46032    0.00090455     -0.45301
_SET1_   SLC20A2            8   42273980   42397356    358      55  373139     -0.78578       0.4909    0.00090455     -0.78668
_SET1_   CEBPD              8   48649476   48650726      2       1  372805      0.38676      0.40954    0.00090455      0.38586
_SET1_   MCM4               8   48872763   48890720     23      13  374912      0.21615       0.2998    0.00090455      0.21525
_SET1_   EFCAB1             8   49627474   49647870     59      21  372934       1.1555     0.052282    0.00090455       1.1546
_SET1_   PXDNL              8   52232137   52722005   2231      91  375569      -1.9479      0.56877    0.00090455      -1.9488
_SET1_   ST18               8   53023392   53322439    828      67  375484      -2.1817      0.86332    0.00090455      -2.1826
_SET1_   LYPLA1             8   54958927   55014577    145      15  372793      -1.0983       0.7398    0.00090455      -1.0992
_SET1_   RP1                8   55528627   55682524    399      37  375312      -1.7142      0.81886    0.00090455      -1.7151
_SET1_   XKR4               8   56015017   56438714   1715     116  375739     -0.51707       0.1236    0.00090455     -0.51797
_SET1_   RPS20              8   56980739   56987140     41       9  375150     0.079459      0.29703    0.00090455     0.078555
_SET1_   IMPAD1             8   57870488   57906430    109      18  376175       -0.101      0.32744    0.00090455     -0.10191
_SET1_   FAM110B            8   58907068   59062277    423      39  376879      -1.0957      0.61281    0.00090455      -1.0966
_SET1_   NSMAF              8   59496063   59572404    230      30  375820       -1.531      0.78506    0.00090455      -1.5319
_SET1_   CA8                8   61101423   61193954    412      46  374596       1.1675     0.019419    0.00090455       1.1666
_SET1_   CHD7               8   61591321   61780587    552      37  376455      -1.1905      0.61788    0.00090455      -1.1914
_SET1_   NKAIN3             8   63161501   63912211   3076      96  376151      -2.9942      0.82388    0.00090455      -2.9951
_SET1_   GGH                8   63927638   63951610     99      14  375919     -0.31802       0.3929    0.00090455     -0.31892
_SET1_   YTHDF3             8   64081112   64125346     73      19  374654      0.51045      0.15155    0.00090455      0.50954
_SET1_   BHLHE22            8   65492795   65496191      5       2  374377      0.95269     0.084009    0.00090455      0.95179
_SET1_   VCPIP1             8   67542488   67579452     80      17  372490     -0.90829      0.70506    0.00090455     -0.90919
_SET1_   SULF1              8   70378859   70573147    515      79  375907      0.41775       0.0704    0.00090455      0.41684
_SET1_   SLCO5A1            8   70584110   70747299    506      51  376008      -1.7024      0.77397    0.00090455      -1.7033
_SET1_   PRDM14             8   70963886   70983562     64      17  375461     -0.73257      0.55715    0.00090455     -0.73347
_SET1_   NCOA2              8   71021997   71316062    634      35  377217      -1.3739        0.687    0.00090455      -1.3748
_SET1_   KCNB2              8   73449626   73850584   1517      93  377043    -0.044265     0.070073    0.00090455    -0.045169
_SET1_   RPL7               8   74202874   74205869     10       5  377456      -1.1711      0.75412    0.00090455       -1.172
_SET1_   TMEM70             8   74888377   74895018     35       7  375301     -0.88133      0.63648    0.00090455     -0.88224
_SET1_   ZFHX4              8   77593515   77779521    478      54  376456     -0.22543      0.26334    0.00090455     -0.22633
_SET1_   PEX2               8   77892494   77913280     60      16  375627     -0.85232      0.62856    0.00090455     -0.85322
_SET1_   TPD52              8   80947103   81083836    510      32  374746      0.60688     0.064731    0.00090455      0.60597
_SET1_   ZNF704             8   81540686   81787016    494      38  373852     -0.77657      0.50446    0.00090455     -0.77748
_SET1_   PAG1               8   81880045   82024303    370      54  376837     -0.61188      0.38857    0.00090455     -0.61279
_SET1_   RALYL              8   85095453   85834079   2092      70  374406     -0.49338      0.11912    0.00090455     -0.49429
_SET1_   LRRCC1             8   86019323   86058315     91      23  373572      0.22227      0.22412    0.00090455      0.22137
_SET1_   C8orf59            8   86126288   86132643     14       4  377034      0.22136      0.23398    0.00090455      0.22045
_SET1_   RMDN1              8   87479627   87526567    134      13  376752     -0.82957      0.55883    0.00090455     -0.83047
_SET1_   CNGB3              8   87586163   87755903    595      61  375992      0.93933     0.025684    0.00090455      0.93843
_SET1_   CNBD1              8   87878676   88394955   1946      94  374013     -0.80684      0.18548    0.00090455     -0.80774
_SET1_   MMP16              8   89049460   89339717    859      78  375197      0.33496     0.068188    0.00090455      0.33405
_SET1_   OSGIN2             8   90914096   90940096     75      19  375482     0.042613      0.28166    0.00090455     0.041709
_SET1_   NBN                8   90945564   90996952    205      27  377693       2.1284    0.0023031    0.00090455       2.1275
_SET1_   NECAB1             8   91803921   91971630    495      27  376124       3.2725   1.8042e-05    0.00090455       3.2716
_SET1_   TMEM55A            8   92006499   92053203    120      23  373932       4.3586   3.2798e-07    0.00090455       4.3577
_SET1_   TMEM67             8   94767072   94831462    128      39  372962       1.7447    0.0094786    0.00090455       1.7438
_SET1_   KIAA1429           8   95500005   95565746    307      22  375440      -1.3572      0.73334    0.00090455      -1.3581
_SET1_   CCNE2              8   95892452   95909672     52      12  375039     -0.75982      0.60446    0.00090455     -0.76073
_SET1_   UQCRB              8   97238904   97247862     18       5  376791      -0.9184      0.64345    0.00090455     -0.91931
_SET1_   CPQ                8   97657455   98155731   1182      89  374685      -1.0499      0.38971    0.00090455      -1.0509
_SET1_   TSPYL5             8   98285714   98290192     17       8  374724       0.5688      0.15804    0.00090455      0.56789
_SET1_   MTDH               8   98656375   98742488    244      35  374472     -0.27033      0.33832    0.00090455     -0.27123
_SET1_   LAPTM4B            8   98787809   98864830    392      17  372782      0.53664     0.088316    0.00090455      0.53573
_SET1_   RPL30              8   99053938   99057818     12       4  374614     -0.46827      0.48583    0.00090455     -0.46918
_SET1_   NIPAL2             8   99202054   99307444    242      47  375450    -0.069867      0.23928    0.00090455    -0.070772
_SET1_   VPS13B             8  100025299  100890447   2093      45  375497      -2.5964      0.85538    0.00090455      -2.5973
_SET1_   SPAG1              8  101170263  101254132    230      26  376404      -1.0879      0.62916    0.00090455      -1.0888
_SET1_   RNF19A             8  101269285  101348446    215      21  376961      -1.1159      0.64948    0.00090455      -1.1168
_SET1_   ANKRD46            8  101521980  101572014    158      26  375491      -1.8275      0.87475    0.00090455      -1.8284
_SET1_   PABPC1             8  101715144  101734969     42      13  376756     -0.55571      0.49874    0.00090455     -0.55661
_SET1_   RRM2B              8  103216729  103251346    137      22  375053      0.71035      0.10132    0.00090455      0.70944
_SET1_   KLF10              8  103661005  103668130     19       9  373390     -0.23544      0.41687    0.00090455     -0.23635
_SET1_   ATP6V1C1           8  104033248  104085285    158      26  376143      -1.3273      0.74326    0.00090455      -1.3282
_SET1_   FZD6               8  104310661  104345094    121      19  378209      -1.5454      0.80626    0.00090455      -1.5463
_SET1_   RIMS2              8  104512426  105266656   3052      50  375675     -0.84364      0.14042    0.00090455     -0.84455
_SET1_   LRP12              8  105501459  105601252    427      28  373881       0.6643     0.094821    0.00090455      0.66339
_SET1_   ANGPT1             8  108261710  108510254    941      68  377124     -0.47544      0.23227    0.00090455     -0.47634
_SET1_   RSPO2              8  108911544  109095913    628      63  376369       2.1397   0.00076574    0.00090455       2.1388
_SET1_   EIF3E              8  109213972  109260959    203      24  376870       2.0587    0.0025866    0.00090455       2.0578
_SET1_   EMC2               8  109455853  109499136    141      14  379512     -0.43049       0.3901    0.00090455      -0.4314
_SET1_   TRHR               8  110099653  110131813    115      22  376800       3.0719   9.5755e-05    0.00090455        3.071
_SET1_   CSMD3              8  113235157  114449242   3317      83  376594      0.94391    0.0012798    0.00090455        0.943
_SET1_   EIF3H              8  117657055  117768258    260      24  375378      0.76615     0.071615    0.00090455      0.76525
_SET1_   UTP23              8  117778742  117792449     37      12  374078      0.57423      0.14535    0.00090455      0.57332
_SET1_   SAMD12             8  119201694  119634184   1496     122  376471      -0.2145     0.078031    0.00090455      -0.2154
_SET1_   NOV                8  120428552  120436678     53       5  379109     -0.95658      0.65015    0.00090455     -0.95748
_SET1_   ENPP2              8  120569317  120685644    341      43  376183     -0.28037      0.28998    0.00090455     -0.28127
_SET1_   COL14A1            8  121137347  121384273    799      79  375679     -0.51674      0.25259    0.00090455     -0.51764
_SET1_   WDYHV1             8  124428965  124454261    167      10  375892   -0.0079699      0.24276    0.00090455   -0.0088744
_SET1_   FBXO32             8  124510127  124553493    140      34  375343     -0.72053      0.52641    0.00090455     -0.72143
_SET1_   FAM91A1            8  124780679  124827692    101      12  375345     -0.11318      0.32679    0.00090455     -0.11408
_SET1_   TRMT12             8  125463048  125465267      8       4  376940       0.0115      0.30347    0.00090455     0.010595
_SET1_   RNF139             8  125487008  125500859     30      11  374175     -0.73752      0.60603    0.00090455     -0.73842
_SET1_   TATDN1             8  125500735  125551329    135      26  374286     -0.53836      0.45971    0.00090455     -0.53926
_SET1_   TRIB1              8  126442563  126450647     16       8  373017     -0.51358      0.51064    0.00090455     -0.51449
_SET1_   FAM49B             8  130851839  131028897    443      60  374439       3.6019   2.9354e-06    0.00090455        3.601
_SET1_   ADCY8              8  131792546  132053012   1259      84  375871       2.1779   0.00019045    0.00090455        2.177
_SET1_   EFR3A              8  132916356  133025889    434      38  375970      0.98046     0.033776    0.00090455      0.97956
_SET1_   NDRG1              8  134249414  134309835    246      48  372829      0.16635      0.17572    0.00090455      0.16545
_SET1_   KCNK9              8  140613081  140715299    302      50  373643      -1.2656      0.67209    0.00090455      -1.2665
_SET1_   AGO2               8  141541264  141645646    417      57  374080       4.4075   5.6127e-08    0.00090455       4.4066
_SET1_   PTK2               8  141668481  142011412    799      33  375105       3.3063   6.8523e-06    0.00090455       3.3054
_SET1_   PTP4A3             8  142402093  142442554    144      26  371498      0.49236      0.13436    0.00090455      0.49146
_SET1_   ARC                8  143692405  143695833     12       4  367519     -0.47497      0.50596    0.00090455     -0.47588
_SET1_   ZNF696             8  144371651  144382122     54       8  374412     -0.60832      0.50285    0.00090455     -0.60922
_SET1_   TOP1MT             8  144391494  144442147    262      27  373398    -0.024597      0.24745    0.00090455    -0.025501
_SET1_   RHPN1              8  144451025  144466390     77      18  372710       1.5355     0.022744    0.00090455       1.5346
_SET1_   MAFA               8  144510230  144512602      5       3  372320     -0.35046      0.48425    0.00090455     -0.35136
_SET1_   EEF1D              8  144661867  144679845     92      13  375387     -0.15507      0.34936    0.00090455     -0.15598
_SET1_   TSTA3              8  144694788  144700358     30      10  372559      -1.0304      0.70865    0.00090455      -1.0313
_SET1_   SCRIB              8  144873090  144897890     90      25  371976      -1.0988      0.71604    0.00090455      -1.0997
_SET1_   NRBP2              8  144915755  144924200     25      14  372610      0.17258       0.2886    0.00090455      0.17167
